"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"SGP","Singapore","T","Total","TOTAL","Total","2012","2012",3818205,,
"SGP","Singapore","T","Total","TOTAL","Total","2013","2013",3844751,,
"SGP","Singapore","T","Total","TOTAL","Total","2014","2014",3870739,,
"SGP","Singapore","T","Total","TOTAL","Total","2015","2015",3902690,,
"SGP","Singapore","T","Total","TOTAL","Total","2016","2016",3933559,,
"SGP","Singapore","T","Total","TOTAL","Total","2017","2017",3965796,,
"SGP","Singapore","T","Total","TOTAL","Total","2018","2018",3994283,,
"SGP","Singapore","T","Total","TOTAL","Total","2019","2019",4026209,,
"SGP","Singapore","T","Total","TOTAL","Total","2020","2020",4044210,,
"SGP","Singapore","T","Total","TOTAL","Total","2021","2021",3986842,,
"SGP","Singapore","T","Total","TOTAL","Total","2022","2022",4073239,,
"SVN","Slovenia","T","Total","TOTAL","Total","1960","1960",1580145,,
"SVN","Slovenia","T","Total","TOTAL","Total","1961","1961",1595450,,
"SVN","Slovenia","T","Total","TOTAL","Total","1962","1962",1604980,,
"SVN","Slovenia","T","Total","TOTAL","Total","1963","1963",1614414,,
"SVN","Slovenia","T","Total","TOTAL","Total","1964","1964",1630553,,
"SVN","Slovenia","T","Total","TOTAL","Total","1965","1965",1650413,,
"SVN","Slovenia","T","Total","TOTAL","Total","1966","1966",1669606,,
"SVN","Slovenia","T","Total","TOTAL","Total","1967","1967",1690939,,
"SVN","Slovenia","T","Total","TOTAL","Total","1968","1968",1703708,,
"SVN","Slovenia","T","Total","TOTAL","Total","1969","1969",1714022,,
"SVN","Slovenia","T","Total","TOTAL","Total","1970","1970",1726513,,
"SVN","Slovenia","T","Total","TOTAL","Total","1971","1971",1729941,,
"SVN","Slovenia","T","Total","TOTAL","Total","1972","1972",1741343,,
"SVN","Slovenia","T","Total","TOTAL","Total","1973","1973",1753296,,
"SVN","Slovenia","T","Total","TOTAL","Total","1974","1974",1766040,,
"SVN","Slovenia","T","Total","TOTAL","Total","1975","1975",1778454,,
"SVN","Slovenia","T","Total","TOTAL","Total","1976","1976",1786977,,
"SVN","Slovenia","T","Total","TOTAL","Total","1977","1977",1799384,,
"SVN","Slovenia","T","Total","TOTAL","Total","1978","1978",1810997,,
"SVN","Slovenia","T","Total","TOTAL","Total","1979","1979",1824001,,
"SVN","Slovenia","T","Total","TOTAL","Total","1980","1980",1884477,,
"SVN","Slovenia","T","Total","TOTAL","Total","1981","1981",1896133,,
"SVN","Slovenia","T","Total","TOTAL","Total","1982","1982",1910335,,
"SVN","Slovenia","T","Total","TOTAL","Total","1983","1983",1922322,,
"SVN","Slovenia","T","Total","TOTAL","Total","1984","1984",1932154,,
"SVN","Slovenia","T","Total","TOTAL","Total","1985","1985",1941640,,
"SVN","Slovenia","T","Total","TOTAL","Total","1986","1986",1980718,,
"SVN","Slovenia","T","Total","TOTAL","Total","1987","1987",1989462,,
"SVN","Slovenia","T","Total","TOTAL","Total","1988","1988",1999988,,
"SVN","Slovenia","T","Total","TOTAL","Total","1989","1989",1999404,,
"SVN","Slovenia","T","Total","TOTAL","Total","1990","1990",1998090,,
"SVN","Slovenia","T","Total","TOTAL","Total","1991","1991",2001768,,
"SVN","Slovenia","T","Total","TOTAL","Total","1992","1992",1995832,,
"SVN","Slovenia","T","Total","TOTAL","Total","1993","1993",1990623,,
"SVN","Slovenia","T","Total","TOTAL","Total","1994","1994",1988850,,
"SVN","Slovenia","T","Total","TOTAL","Total","1995","1995",1987505,,
"SVN","Slovenia","T","Total","TOTAL","Total","1996","1996",1991169,,
"SVN","Slovenia","T","Total","TOTAL","Total","1997","1997",1986848,,
"SVN","Slovenia","T","Total","TOTAL","Total","1998","1998",1982603,,
"SVN","Slovenia","T","Total","TOTAL","Total","1999","1999",1985557,,
"SVN","Slovenia","T","Total","TOTAL","Total","2000","2000",1990272,,
"SVN","Slovenia","T","Total","TOTAL","Total","2001","2001",1992035,,
"SVN","Slovenia","T","Total","TOTAL","Total","2002","2002",1995718,,
"SVN","Slovenia","T","Total","TOTAL","Total","2003","2003",1996773,,
"SVN","Slovenia","T","Total","TOTAL","Total","2004","2004",1997004,,
"SVN","Slovenia","T","Total","TOTAL","Total","2005","2005",2001114,,
"SVN","Slovenia","T","Total","TOTAL","Total","2006","2006",2008516,,
"SVN","Slovenia","T","Total","TOTAL","Total","2007","2007",2019406,,
"SVN","Slovenia","T","Total","TOTAL","Total","2008","2008",2022629,,
"SVN","Slovenia","T","Total","TOTAL","Total","2009","2009",2042335,,
"SVN","Slovenia","T","Total","TOTAL","Total","2010","2010",2049261,,
"SVN","Slovenia","T","Total","TOTAL","Total","2011","2011",2052496,,
"SVN","Slovenia","T","Total","TOTAL","Total","2012","2012",2056262,,
"SVN","Slovenia","T","Total","TOTAL","Total","2013","2013",2059114,,
"SVN","Slovenia","T","Total","TOTAL","Total","2014","2014",2061623,,
"SVN","Slovenia","T","Total","TOTAL","Total","2015","2015",2063077,,
"SVN","Slovenia","T","Total","TOTAL","Total","2016","2016",2064241,,
"SVN","Slovenia","T","Total","TOTAL","Total","2017","2017",2066161,,
"SVN","Slovenia","T","Total","TOTAL","Total","2018","2018",2070050,,
"SVN","Slovenia","T","Total","TOTAL","Total","2019","2019",2089310,,
"SVN","Slovenia","T","Total","TOTAL","Total","2020","2020",2100126,,
"SVN","Slovenia","T","Total","TOTAL","Total","2021","2021",2107007,,
"SVN","Slovenia","T","Total","TOTAL","Total","2022","2022",2108732,,
"ZAF","South Africa","T","Total","TOTAL","Total","1960","1960",16520439,,
"ZAF","South Africa","T","Total","TOTAL","Total","1961","1961",16989466,,
"ZAF","South Africa","T","Total","TOTAL","Total","1962","1962",17503137,,
"ZAF","South Africa","T","Total","TOTAL","Total","1963","1963",18042214,,
"ZAF","South Africa","T","Total","TOTAL","Total","1964","1964",18603099,,
"ZAF","South Africa","T","Total","TOTAL","Total","1965","1965",19187195,,
"ZAF","South Africa","T","Total","TOTAL","Total","1966","1966",19789770,,
"ZAF","South Africa","T","Total","TOTAL","Total","1967","1967",20410679,,
"ZAF","South Africa","T","Total","TOTAL","Total","1968","1968",21050540,,
"ZAF","South Africa","T","Total","TOTAL","Total","1969","1969",21704214,,
"ZAF","South Africa","T","Total","TOTAL","Total","1970","1970",22368307,,
"ZAF","South Africa","T","Total","TOTAL","Total","1971","1971",23031441,,
"ZAF","South Africa","T","Total","TOTAL","Total","1972","1972",23698508,,
"ZAF","South Africa","T","Total","TOTAL","Total","1973","1973",24382510,,
"ZAF","South Africa","T","Total","TOTAL","Total","1974","1974",25077015,,
"ZAF","South Africa","T","Total","TOTAL","Total","1975","1975",25777965,,
"ZAF","South Africa","T","Total","TOTAL","Total","1976","1976",26480299,,
"ZAF","South Africa","T","Total","TOTAL","Total","1977","1977",27199836,,
"ZAF","South Africa","T","Total","TOTAL","Total","1978","1978",27943446,,
"ZAF","South Africa","T","Total","TOTAL","Total","1979","1979",28697017,,
"ZAF","South Africa","T","Total","TOTAL","Total","1980","1980",29463547,,
"ZAF","South Africa","T","Total","TOTAL","Total","1981","1981",30232562,,
"ZAF","South Africa","T","Total","TOTAL","Total","1982","1982",31022417,,
"ZAF","South Africa","T","Total","TOTAL","Total","1983","1983",31865174,,
"ZAF","South Africa","T","Total","TOTAL","Total","1984","1984",32768204,,
"ZAF","South Africa","T","Total","TOTAL","Total","1985","1985",33752966,,
"ZAF","South Africa","T","Total","TOTAL","Total","1986","1986",34877831,,
"ZAF","South Africa","T","Total","TOTAL","Total","1987","1987",36119334,,
"ZAF","South Africa","T","Total","TOTAL","Total","1988","1988",37393854,,
"ZAF","South Africa","T","Total","TOTAL","Total","1989","1989",38668683,,
"ZAF","South Africa","T","Total","TOTAL","Total","1990","1990",39877571,,
"ZAF","South Africa","T","Total","TOTAL","Total","1991","1991",40910960,,
"ZAF","South Africa","T","Total","TOTAL","Total","1992","1992",41760754,,
"ZAF","South Africa","T","Total","TOTAL","Total","1993","1993",42525439,,
"ZAF","South Africa","T","Total","TOTAL","Total","1994","1994",43267984,,
"ZAF","South Africa","T","Total","TOTAL","Total","1995","1995",43986086,,
"ZAF","South Africa","T","Total","TOTAL","Total","1996","1996",44661605,,
"ZAF","South Africa","T","Total","TOTAL","Total","1997","1997",45285047,,
"ZAF","South Africa","T","Total","TOTAL","Total","1998","1998",45852167,,
"ZAF","South Africa","T","Total","TOTAL","Total","1999","1999",46364679,,
"ZAF","South Africa","T","Total","TOTAL","Total","2000","2000",46813268,,
"ZAF","South Africa","T","Total","TOTAL","Total","2001","2001",47229716,,
"ZAF","South Africa","T","Total","TOTAL","Total","2002","2002",46330165,,
"ZAF","South Africa","T","Total","TOTAL","Total","2003","2003",46776083,,
"ZAF","South Africa","T","Total","TOTAL","Total","2004","2004",47276543,,
"ZAF","South Africa","T","Total","TOTAL","Total","2005","2005",47810182,,
"ZAF","South Africa","T","Total","TOTAL","Total","2006","2006",48367901,,
"ZAF","South Africa","T","Total","TOTAL","Total","2007","2007",48973857,,
"ZAF","South Africa","T","Total","TOTAL","Total","2008","2008",49628089,,
"ZAF","South Africa","T","Total","TOTAL","Total","2009","2009",50337363,,
"ZAF","South Africa","T","Total","TOTAL","Total","2010","2010",51095503,,
"ZAF","South Africa","T","Total","TOTAL","Total","2011","2011",51888897,,
"ZAF","South Africa","T","Total","TOTAL","Total","2012","2012",52699253,,
"ZAF","South Africa","T","Total","TOTAL","Total","2013","2013",53524385,,
"ZAF","South Africa","T","Total","TOTAL","Total","2014","2014",54369436,,
"ZAF","South Africa","T","Total","TOTAL","Total","2015","2015",55203738,,
"ZAF","South Africa","T","Total","TOTAL","Total","2016","2016",56020148,,
"ZAF","South Africa","T","Total","TOTAL","Total","2017","2017",56840036,,
"ZAF","South Africa","T","Total","TOTAL","Total","2018","2018",57673251,,
"ZAF","South Africa","T","Total","TOTAL","Total","2019","2019",58532857,,
"ZAF","South Africa","T","Total","TOTAL","Total","2020","2020",59352940,,
"ZAF","South Africa","T","Total","TOTAL","Total","2021","2021",59964917,,
"ZAF","South Africa","T","Total","TOTAL","Total","2022","2022",60604992,,
"WLD","World","T","Total","TOTAL","Total","1960","1960",3019233433,,
"WLD","World","T","Total","TOTAL","Total","1961","1961",3068370612,,
"WLD","World","T","Total","TOTAL","Total","1962","1962",3126686742,,
"WLD","World","T","Total","TOTAL","Total","1963","1963",3195779242,,
"WLD","World","T","Total","TOTAL","Total","1964","1964",3267212339,,
"WLD","World","T","Total","TOTAL","Total","1965","1965",3337111982,,
"WLD","World","T","Total","TOTAL","Total","1966","1966",3406417035,,
"WLD","World","T","Total","TOTAL","Total","1967","1967",3475448166,,
"WLD","World","T","Total","TOTAL","Total","1968","1968",3546810806,,
"WLD","World","T","Total","TOTAL","Total","1969","1969",3620655272,,
"WLD","World","T","Total","TOTAL","Total","1970","1970",3695390336,,
"WLD","World","T","Total","TOTAL","Total","1971","1971",3770163091,,
"WLD","World","T","Total","TOTAL","Total","1972","1972",3844800887,,
"WLD","World","T","Total","TOTAL","Total","1973","1973",3920251502,,
"WLD","World","T","Total","TOTAL","Total","1974","1974",3995517076,,
"WLD","World","T","Total","TOTAL","Total","1975","1975",4069437229,,
"WLD","World","T","Total","TOTAL","Total","1976","1976",4142505884,,
"WLD","World","T","Total","TOTAL","Total","1977","1977",4215772485,,
"WLD","World","T","Total","TOTAL","Total","1978","1978",4289657710,,
"WLD","World","T","Total","TOTAL","Total","1979","1979",4365582872,,
"WLD","World","T","Total","TOTAL","Total","1980","1980",4444007708,,
"WLD","World","T","Total","TOTAL","Total","1981","1981",4524627659,,
"WLD","World","T","Total","TOTAL","Total","1982","1982",4607984869,,
"WLD","World","T","Total","TOTAL","Total","1983","1983",4691884236,,
"WLD","World","T","Total","TOTAL","Total","1984","1984",4775836074,,
"WLD","World","T","Total","TOTAL","Total","1985","1985",4861730613,,
"WLD","World","T","Total","TOTAL","Total","1986","1986",4950063340,,
"WLD","World","T","Total","TOTAL","Total","1987","1987",5040984498,,
"WLD","World","T","Total","TOTAL","Total","1988","1988",5132293971,,
"WLD","World","T","Total","TOTAL","Total","1989","1989",5223704306,,
"WLD","World","T","Total","TOTAL","Total","1990","1990",5316175861,,
"WLD","World","T","Total","TOTAL","Total","1991","1991",5406245865,,
"WLD","World","T","Total","TOTAL","Total","1992","1992",5492686095,,
"WLD","World","T","Total","TOTAL","Total","1993","1993",5577433522,,
"WLD","World","T","Total","TOTAL","Total","1994","1994",5660727994,,
"WLD","World","T","Total","TOTAL","Total","1995","1995",5743219455,,
"WLD","World","T","Total","TOTAL","Total","1996","1996",5825145298,,
"WLD","World","T","Total","TOTAL","Total","1997","1997",5906481261,,
"WLD","World","T","Total","TOTAL","Total","1998","1998",5987312479,,
"WLD","World","T","Total","TOTAL","Total","1999","1999",6067758459,,
"WLD","World","T","Total","TOTAL","Total","2000","2000",6148898977,,
"WLD","World","T","Total","TOTAL","Total","2001","2001",6230746981,,
"WLD","World","T","Total","TOTAL","Total","2002","2002",6312407361,,
"WLD","World","T","Total","TOTAL","Total","2003","2003",6393898365,,
"WLD","World","T","Total","TOTAL","Total","2004","2004",6475751477,,
"WLD","World","T","Total","TOTAL","Total","2005","2005",6558176119,,
"WLD","World","T","Total","TOTAL","Total","2006","2006",6641416216,,
"WLD","World","T","Total","TOTAL","Total","2007","2007",6725948545,,
"WLD","World","T","Total","TOTAL","Total","2008","2008",6811597272,,
"WLD","World","T","Total","TOTAL","Total","2009","2009",6898305911,,
"WLD","World","T","Total","TOTAL","Total","2010","2010",6985603103,,
"WLD","World","T","Total","TOTAL","Total","2011","2011",7073125423,,
"WLD","World","T","Total","TOTAL","Total","2012","2012",7161697923,,
"WLD","World","T","Total","TOTAL","Total","2013","2013",7250593368,,
"WLD","World","T","Total","TOTAL","Total","2014","2014",7339013420,,
"WLD","World","T","Total","TOTAL","Total","2015","2015",7426597538,,
"WLD","World","T","Total","TOTAL","Total","2016","2016",7513474235,,
"WLD","World","T","Total","TOTAL","Total","2017","2017",7599822403,,
"WLD","World","T","Total","TOTAL","Total","2018","2018",7683789831,,
"WLD","World","T","Total","TOTAL","Total","2019","2019",7764951032,,
"WLD","World","T","Total","TOTAL","Total","2020","2020",7840952880,,
"WLD","World","T","Total","TOTAL","Total","2021","2021",7909295151,,
"WLD","World","T","Total","TOTAL","Total","2022","2022",7975105155,,
"G20","G20","T","Total","TOTAL","Total","1960","1960",2222370745,,
"G20","G20","T","Total","TOTAL","Total","1961","1961",2251526215,,
"G20","G20","T","Total","TOTAL","Total","1962","1962",2289721126,,
"G20","G20","T","Total","TOTAL","Total","1963","1963",2337853228,,
"G20","G20","T","Total","TOTAL","Total","1964","1964",2387504194,,
"G20","G20","T","Total","TOTAL","Total","1965","1965",2435355526,,
"G20","G20","T","Total","TOTAL","Total","1966","1966",2481994606,,
"G20","G20","T","Total","TOTAL","Total","1967","1967",2527903301,,
"G20","G20","T","Total","TOTAL","Total","1968","1968",2575675963,,
"G20","G20","T","Total","TOTAL","Total","1969","1969",2625487965,,
"G20","G20","T","Total","TOTAL","Total","1970","1970",2675385714,,
"G20","G20","T","Total","TOTAL","Total","1971","1971",2726461352,,
"G20","G20","T","Total","TOTAL","Total","1972","1972",2776645943.5,,
"G20","G20","T","Total","TOTAL","Total","1973","1973",2826262625.5,,
"G20","G20","T","Total","TOTAL","Total","1974","1974",2875047710.5,,
"G20","G20","T","Total","TOTAL","Total","1975","1975",2922147945,,
"G20","G20","T","Total","TOTAL","Total","1976","1976",2967373256,,
"G20","G20","T","Total","TOTAL","Total","1977","1977",3011939276.5,,
"G20","G20","T","Total","TOTAL","Total","1978","1978",3056390541.5,,
"G20","G20","T","Total","TOTAL","Total","1979","1979",3102028025.5,,
"G20","G20","T","Total","TOTAL","Total","1980","1980",3150705202,,
"G20","G20","T","Total","TOTAL","Total","1981","1981",3199340185,,
"G20","G20","T","Total","TOTAL","Total","1982","1982",3249226999.5,,
"G20","G20","T","Total","TOTAL","Total","1983","1983",3298900032,,
"G20","G20","T","Total","TOTAL","Total","1984","1984",3347926044,,
"G20","G20","T","Total","TOTAL","Total","1985","1985",3398372876,,
"G20","G20","T","Total","TOTAL","Total","1986","1986",3450679444.5,,
"G20","G20","T","Total","TOTAL","Total","1987","1987",3504504781.5,,
"G20","G20","T","Total","TOTAL","Total","1988","1988",3558476552,,
"G20","G20","T","Total","TOTAL","Total","1989","1989",3612248632,,
"G20","G20","T","Total","TOTAL","Total","1990","1990",3667347052,,
"G20","G20","T","Total","TOTAL","Total","1991","1991",3721045445,,
"G20","G20","T","Total","TOTAL","Total","1992","1992",3769366349.5,,
"G20","G20","T","Total","TOTAL","Total","1993","1993",3815965692.5,,
"G20","G20","T","Total","TOTAL","Total","1994","1994",3861435365,,
"G20","G20","T","Total","TOTAL","Total","1995","1995",3906041795,,
"G20","G20","T","Total","TOTAL","Total","1996","1996",3949412757.5,,
"G20","G20","T","Total","TOTAL","Total","1997","1997",3992015961,,
"G20","G20","T","Total","TOTAL","Total","1998","1998",4033783497,,
"G20","G20","T","Total","TOTAL","Total","1999","1999",4074879602,,
"G20","G20","T","Total","TOTAL","Total","2000","2000",4116587793.5,,
"G20","G20","T","Total","TOTAL","Total","2001","2001",4157569345.5,,
"G20","G20","T","Total","TOTAL","Total","2002","2002",4196872913.5,,
"G20","G20","T","Total","TOTAL","Total","2003","2003",4237347725.5,,
"G20","G20","T","Total","TOTAL","Total","2004","2004",4277669239,,
"G20","G20","T","Total","TOTAL","Total","2005","2005",4317968527,,
"G20","G20","T","Total","TOTAL","Total","2006","2006",4358028580,,
"G20","G20","T","Total","TOTAL","Total","2007","2007",4398586000.5,,
"G20","G20","T","Total","TOTAL","Total","2008","2008",4439612931,,
"G20","G20","T","Total","TOTAL","Total","2009","2009",4480351036,,
"G20","G20","T","Total","TOTAL","Total","2010","2010",4521907683.5,,
"G20","G20","T","Total","TOTAL","Total","2011","2011",4560899520,,
"G20","G20","T","Total","TOTAL","Total","2012","2012",4601226843.5,,
